[2026-04-24 15:50:16] {"frame": 1325, "count": 1, "detections": [{"label": "Fire", "conf": 0.54, "box": [76, 77, 173, 137]}], "time": "15:50:16"}
[2026-04-24 15:50:16] {"frame": 1326, "count": 1, "detections": [{"label": "Fire", "conf": 0.68, "box": [76, 61, 171, 134]}], "time": "15:50:16"}
[2026-04-24 15:50:16] {"frame": 1327, "count": 2, "detections": [{"label": "Fire", "conf": 0.65, "box": [79, 69, 156, 137]}, {"label": "Fire", "conf": 0.59, "box": [161, 116, 178, 136]}], "time": "15:50:16"}
[2026-04-24 15:50:16] {"frame": 1328, "count": 1, "detections": [{"label": "Fire", "conf": 0.53, "box": [79, 68, 179, 136]}], "time": "15:50:16"}
[2026-04-24 15:50:17] {"frame": 1329, "count": 1, "detections": [{"label": "Fire", "conf": 0.52, "box": [79, 70, 179, 135]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1331, "count": 1, "detections": [{"label": "Fire", "conf": 0.61, "box": [88, 78, 151, 137]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1332, "count": 1, "detections": [{"label": "Fire", "conf": 0.79, "box": [86, 67, 163, 136]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1333, "count": 1, "detections": [{"label": "Fire", "conf": 0.6, "box": [87, 63, 162, 134]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1334, "count": 1, "detections": [{"label": "Fire", "conf": 0.77, "box": [82, 64, 166, 136]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1335, "count": 1, "detections": [{"label": "Fire", "conf": 0.77, "box": [76, 65, 167, 137]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1336, "count": 1, "detections": [{"label": "Fire", "conf": 0.54, "box": [74, 72, 168, 137]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1337, "count": 1, "detections": [{"label": "Fire", "conf": 0.83, "box": [75, 70, 166, 136]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1338, "count": 1, "detections": [{"label": "Fire", "conf": 0.83, "box": [78, 65, 167, 135]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1339, "count": 1, "detections": [{"label": "Fire", "conf": 0.86, "box": [79, 63, 167, 136]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1340, "count": 1, "detections": [{"label": "Fire", "conf": 0.61, "box": [84, 64, 163, 134]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1342, "count": 1, "detections": [{"label": "Fire", "conf": 0.83, "box": [61, 65, 172, 135]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1343, "count": 1, "detections": [{"label": "Fire", "conf": 0.89, "box": [81, 64, 161, 136]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1344, "count": 1, "detections": [{"label": "Fire", "conf": 0.85, "box": [82, 63, 162, 135]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1345, "count": 1, "detections": [{"label": "Fire", "conf": 0.86, "box": [81, 64, 161, 135]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1346, "count": 1, "detections": [{"label": "Fire", "conf": 0.73, "box": [72, 68, 163, 135]}], "time": "15:50:17"}
[2026-04-24 15:50:17] {"frame": 1347, "count": 1, "detections": [{"label": "Fire", "conf": 0.81, "box": [75, 66, 164, 133]}], "time": "15:50:17"}
[2026-04-24 15:50:18] {"frame": 1348, "count": 1, "detections": [{"label": "Fire", "conf": 0.83, "box": [74, 64, 164, 135]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1349, "count": 1, "detections": [{"label": "Fire", "conf": 0.87, "box": [81, 62, 168, 134]}], "time": "15:50:18"}
[2026-04-24 15:50:18] {"frame": 1350, "count": 1, "detections": [{"label": "Fire", "conf": 0.77, "box": [80, 66, 175, 133]}], "time": "15:50:18"}
